"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that an application can request additional databases using the same interface.","29198","test_an_application_can_request_multiple_databases","tests.integration.relation_tests.new_relations","Sat Feb 22 01:41:49 UTC 2025","passed","Sat Feb 22 01:42:18 UTC 2025","","test_charm_relations","",""
"Test that when charm is missing pbm information that it reports that.","67174","test_blocked_missing_config","tests.integration.backup_tests","Sat Feb 22 01:31:50 UTC 2025","passed","Sat Feb 22 01:32:57 UTC 2025","","test_backups","",""
"Verifies that the preflight check can run successfully.","27866","test_preflight_check","tests.integration.upgrade","Sat Feb 22 01:45:40 UTC 2025","passed","Sat Feb 22 01:46:08 UTC 2025","","test_upgrade","",""
"Verify that a config-server and shard can safely rollback without losing writes.","0","test_rollback_on_shard_and_config_server","tests.integration.upgrade","Sat Feb 22 01:46:05 UTC 2025","skipped","Sat Feb 22 01:46:05 UTC 2025","","test_sharding_rollback","",""
"Verifies that the charm goes into blocked status when s3 creds are incorrect.","19044","test_blocked_incorrect_creds","tests.integration.backup_tests","Sat Feb 22 01:32:57 UTC 2025","passed","Sat Feb 22 01:33:17 UTC 2025","","test_backups","",""
"Test superuser actions (ie creating a new user and creating a new database).","554","test_user_with_extra_roles","tests.integration.relation_tests.new_relations","Sat Feb 22 01:39:11 UTC 2025","passed","Sat Feb 22 01:39:12 UTC 2025","","test_charm_relations","",""
"Tests writing data to mongos gets propagated to shards.","36983","test_sharding","tests.integration.sharding_tests","Sat Feb 22 01:47:43 UTC 2025","passed","Sat Feb 22 01:48:20 UTC 2025","","test_sharding","",""
"Build and deploy a sharded cluster.","252069","test_build_and_deploy","tests.integration.sharding_tests","Sat Feb 22 01:28:27 UTC 2025","passed","Sat Feb 22 01:32:39 UTC 2025","","test_sharding_relations","",""
"Tests that there is exactly one primary in the deployed units.","2130","test_exactly_one_primary","tests.integration","Sat Feb 22 01:38:20 UTC 2025","passed","Sat Feb 22 01:38:22 UTC 2025","","test_charm","",""
"Verify rotating tls private keys restarts mongod with new certificates.

    This test rotates tls private keys to user specified keys.
    ","343246","test_set_tls_key","tests.integration.tls_tests","Sat Feb 22 01:41:28 UTC 2025","passed","Sat Feb 22 01:47:11 UTC 2025","","test_tls","",""
"","239874","test_full_cluster_crash","tests.integration.ha_tests","Sat Feb 22 01:50:15 UTC 2025","passed","Sat Feb 22 01:54:15 UTC 2025","","test_ha","",""
"Verify rotating tls private keys restarts mongod with new certificates.

    This test rotates tls private keys to randomly generated keys.
    ","307514","test_rotate_tls_key","tests.integration.tls_tests","Sat Feb 22 01:36:21 UTC 2025","passed","Sat Feb 22 01:41:28 UTC 2025","","test_tls","",""
"Verifies that when the cluster is formed a the user is removed.","68632","test_disconnect_from_cluster_removes_user","tests.integration.sharding_tests","Sat Feb 22 01:36:10 UTC 2025","passed","Sat Feb 22 01:37:19 UTC 2025","","test_mongos","",""
"","916074","test_network_cut","tests.integration.ha_tests","Sat Feb 22 01:58:36 UTC 2025","passed","Sat Feb 22 02:13:52 UTC 2025","","test_ha","",""
"Tests that sharded cluster can be configured for s3 configurations.","300213","test_set_credentials_in_cluster","tests.integration.sharding_tests","Sat Feb 22 01:31:47 UTC 2025","passed","Sat Feb 22 01:36:47 UTC 2025","","test_sharding_backups","",""
"Tests that mongodb is running as a replica set for the application unit.","51","test_unit_is_running_as_replica_set[1]","tests.integration","Sat Feb 22 01:38:17 UTC 2025","passed","Sat Feb 22 01:38:17 UTC 2025","","test_charm","",""
"","404139","test_restore_new_cluster[AWS]","tests.integration.backup_tests","Sat Feb 22 01:48:13 UTC 2025","passed","Sat Feb 22 01:54:57 UTC 2025","","test_backups","",""
"Build and deploy a sharded cluster.","332878","test_build_and_deploy","tests.integration.sharding_tests","Sat Feb 22 01:28:35 UTC 2025","passed","Sat Feb 22 01:34:08 UTC 2025","","test_sharding_tls","",""
"Build and deploy a sharded cluster.","55194","test_build_and_deploy","tests.integration.sharding_tests","Sat Feb 22 01:29:05 UTC 2025","passed","Sat Feb 22 01:30:01 UTC 2025","","test_sharding_race_conds","",""
"Test that the password can't be set to an empty string.","6245","test_empty_password","tests.integration","Sat Feb 22 01:39:35 UTC 2025","passed","Sat Feb 22 01:39:41 UTC 2025","","test_charm","",""
"Tests that mongodb is running as a replica set for the application unit.","41","test_unit_is_running_as_replica_set[0]","tests.integration","Sat Feb 22 01:38:17 UTC 2025","passed","Sat Feb 22 01:38:17 UTC 2025","","test_charm","",""
"Scale up and down the application and verify the replica set is healthy.","0","test_scale_up_down_removing_leader","tests.integration.ha_tests","Sat Feb 22 02:40:20 UTC 2025","skipped","Sat Feb 22 02:40:20 UTC 2025","","test_ha","",""
"","11192","test_create_and_list_backups","tests.integration.backup_tests","Sat Feb 22 01:34:51 UTC 2025","passed","Sat Feb 22 01:35:02 UTC 2025","","test_backups","",""
"Simple backup tests that verifies that writes are correctly restored.","160801","test_restore","tests.integration.backup_tests","Sat Feb 22 01:45:04 UTC 2025","passed","Sat Feb 22 01:47:45 UTC 2025","","test_backups","",""
"Build and deploy one unit of MongoDB.","196035","test_build_and_deploy","tests.integration.backup_tests","Sat Feb 22 01:28:34 UTC 2025","passed","Sat Feb 22 01:31:50 UTC 2025","","test_backups","",""
"Test verifies that we can set and retrieve the correct password using Juju 3.x secrets.","12830","test_reset_and_get_password_secret_same_as_cli","tests.integration","Sat Feb 22 01:39:22 UTC 2025","passed","Sat Feb 22 01:39:35 UTC 2025","","test_charm","",""
"Verify unique clusters do not share DBs.","189651","test_unique_cluster_dbs","tests.integration.ha_tests","Sat Feb 22 01:40:24 UTC 2025","passed","Sat Feb 22 01:43:33 UTC 2025","","test_ha","",""
"Tests the integration of cluster components works without error.","377964","test_cluster_active","tests.integration.sharding_tests","Sat Feb 22 01:37:23 UTC 2025","passed","Sat Feb 22 01:43:41 UTC 2025","","test_sharding","",""
